Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating
R_000308,R,365 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 365 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3653V,1%,150V
R_000309,R,37.4 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 37.4 Ω 1% 0805 150V,Panasonic,ERJ-6ENF37R4V,1%,150V
R_000310,R,374 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 374 Ω 1% 0805 150V,Panasonic,ERJ-6ENF3740V,1%,150V
R_000311,R,3.74 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.74 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3741V,1%,150V
R_000312,R,37.4 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 37.4 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3742V,1%,150V
R_000313,R,374 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 374 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3743V,1%,150V
R_000314,R,38.3 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 38.3 Ω 1% 0805 150V,Panasonic,ERJ-6ENF38R3V,1%,150V
R_000315,R,383 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 383 Ω 1% 0805 150V,Panasonic,ERJ-6ENF3830V,1%,150V
R_000316,R,3.83 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.83 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3831V,1%,150V
R_000317,R,38.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 38.3 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3832V,1%,150V
R_000318,R,383 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 383 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3833V,1%,150V
R_000319,R,39.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF39R2V,1%,150V
R_000320,R,392 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 392 Ω 1% 0805 150V,Panasonic,ERJ-6ENF3920V,1%,150V
R_000321,R,3.92 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.92 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3921V,1%,150V
R_000322,R,39.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3922V,1%,150V
R_000323,R,392 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 392 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF3923V,1%,150V
R_000324,R,40.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 40.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF40R2V,1%,150V
R_000325,R,402 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 402 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4020V,1%,150V
R_000326,R,4.02 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.02 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4021V,1%,150V
R_000327,R,40.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 40.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4022V,1%,150V
R_000328,R,402 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 402 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4023V,1%,150V
R_000329,R,41.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 41.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF41R2V,1%,150V
R_000330,R,412 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 412 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4120V,1%,150V
R_000331,R,4.12 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.12 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4121V,1%,150V
R_000332,R,41.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 41.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4122V,1%,150V
R_000333,R,412 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 412 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4123V,1%,150V
R_000334,R,42.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 42.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF42R2V,1%,150V
R_000335,R,422 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 422 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4220V,1%,150V
R_000336,R,4.22 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.22 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4221V,1%,150V
R_000337,R,42.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 42.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4222V,1%,150V
R_000338,R,422 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 422 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4223V,1%,150V
R_000339,R,43.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF43R2V,1%,150V
R_000340,R,432 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 432 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4320V,1%,150V
R_000341,R,4.32 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.32 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4321V,1%,150V
R_000342,R,43.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4322V,1%,150V
R_000343,R,432 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 432 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4323V,1%,150V
R_000344,R,44.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 44.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF44R2V,1%,150V
R_000345,R,442 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 442 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4420V,1%,150V
R_000346,R,4.42 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.42 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4421V,1%,150V
R_000347,R,44.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 44.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4422V,1%,150V
R_000348,R,442 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 442 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4423V,1%,150V
R_000349,R,45.3 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 45.3 Ω 1% 0805 150V,Panasonic,ERJ-6ENF45R3V,1%,150V
R_000350,R,453 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 453 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4530V,1%,150V
R_000351,R,4.53 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.53 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4531V,1%,150V
R_000352,R,45.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 45.3 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4532V,1%,150V
R_000353,R,453 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 453 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4533V,1%,150V
R_000354,R,46.4 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 46.4 Ω 1% 0805 150V,Panasonic,ERJ-6ENF46R4V,1%,150V
R_000355,R,464 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 464 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4640V,1%,150V
R_000356,R,4.64 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.64 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4641V,1%,150V
R_000357,R,46.4 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 46.4 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4642V,1%,150V
R_000358,R,464 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 464 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4643V,1%,150V
R_000359,R,47.5 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47.5 Ω 1% 0805 150V,Panasonic,ERJ-6ENF47R5V,1%,150V
R_000360,R,475 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 475 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4750V,1%,150V
R_000361,R,4.75 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.75 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4751V,1%,150V
R_000362,R,47.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47.5 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4752V,1%,150V
R_000363,R,475 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 475 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4753V,1%,150V
R_000364,R,48.7 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 48.7 Ω 1% 0805 150V,Panasonic,ERJ-6ENF48R7V,1%,150V
R_000365,R,487 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 487 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4870V,1%,150V
R_000366,R,4.87 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.87 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4871V,1%,150V
R_000367,R,48.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 48.7 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4872V,1%,150V
R_000368,R,487 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 487 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4873V,1%,150V
R_000369,R,49.9 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 49.9 Ω 1% 0805 150V,Panasonic,ERJ-6ENF49R9V,1%,150V
R_000370,R,499 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 499 Ω 1% 0805 150V,Panasonic,ERJ-6ENF4990V,1%,150V
R_000371,R,4.99 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.99 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4991V,1%,150V
R_000372,R,49.9 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 49.9 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4992V,1%,150V
R_000373,R,499 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 499 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF4993V,1%,150V
R_000374,R,51.1 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51.1 Ω 1% 0805 150V,Panasonic,ERJ-6ENF51R1V,1%,150V
R_000375,R,511 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 511 Ω 1% 0805 150V,Panasonic,ERJ-6ENF5110V,1%,150V
R_000376,R,5.11 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.11 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5111V,1%,150V
R_000377,R,51.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51.1 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5112V,1%,150V
R_000378,R,511 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 511 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5113V,1%,150V
R_000379,R,52.3 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 52.3 Ω 1% 0805 150V,Panasonic,ERJ-6ENF52R3V,1%,150V
R_000380,R,523 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 523 Ω 1% 0805 150V,Panasonic,ERJ-6ENF5230V,1%,150V
R_000381,R,5.23 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.23 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5231V,1%,150V
R_000382,R,52.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 52.3 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5232V,1%,150V
R_000383,R,523 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 523 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5233V,1%,150V
R_000384,R,53.6 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 53.6 Ω 1% 0805 150V,Panasonic,ERJ-6ENF53R6V,1%,150V
R_000385,R,536 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 536 Ω 1% 0805 150V,Panasonic,ERJ-6ENF5360V,1%,150V
R_000386,R,5.36 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.36 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5361V,1%,150V
R_000387,R,53.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 53.6 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5362V,1%,150V
R_000388,R,536 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 536 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5363V,1%,150V
R_000389,R,54.9 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 54.9 Ω 1% 0805 150V,Panasonic,ERJ-6ENF54R9V,1%,150V
R_000390,R,549 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 549 Ω 1% 0805 150V,Panasonic,ERJ-6ENF5490V,1%,150V
R_000391,R,5.49 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.49 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5491V,1%,150V
R_000392,R,54.9 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 54.9 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5492V,1%,150V
R_000393,R,549 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 549 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5493V,1%,150V
R_000394,R,56.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF56R2V,1%,150V
R_000395,R,562 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 562 Ω 1% 0805 150V,Panasonic,ERJ-6ENF5620V,1%,150V
R_000396,R,5.62 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.62 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5621V,1%,150V
R_000397,R,56.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5622V,1%,150V
R_000398,R,562 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 562 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5623V,1%,150V
R_000399,R,57.6 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 57.6 Ω 1% 0805 150V,Panasonic,ERJ-6ENF57R6V,1%,150V
R_000400,R,576 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 576 Ω 1% 0805 150V,Panasonic,ERJ-6ENF5760V,1%,150V
R_000401,R,5.76 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.76 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5761V,1%,150V
R_000402,R,57.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 57.6 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5762V,1%,150V
R_000403,R,576 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 576 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5763V,1%,150V
R_000404,R,59 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 59 Ω 1% 0805 150V,Panasonic,ERJ-6ENF59R0V,1%,150V
R_000405,R,590 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 590 Ω 1% 0805 150V,Panasonic,ERJ-6ENF5900V,1%,150V
R_000406,R,5.9 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.9 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5901V,1%,150V
R_000407,R,59 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 59 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5902V,1%,150V
R_000408,R,590 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 590 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF5903V,1%,150V
R_000409,R,60.4 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 60.4 Ω 1% 0805 150V,Panasonic,ERJ-6ENF60R4V,1%,150V
R_000410,R,604 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 604 Ω 1% 0805 150V,Panasonic,ERJ-6ENF6040V,1%,150V
R_000411,R,6.04 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.04 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6041V,1%,150V
R_000412,R,60.4 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 60.4 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6042V,1%,150V
R_000413,R,604 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 604 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6043V,1%,150V
R_000414,R,61.9 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 61.9 Ω 1% 0805 150V,Panasonic,ERJ-6ENF61R9V,1%,150V
R_000415,R,619 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 619 Ω 1% 0805 150V,Panasonic,ERJ-6ENF6190V,1%,150V
R_000416,R,6.19 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.19 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6191V,1%,150V
R_000417,R,61.9 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 61.9 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6192V,1%,150V
R_000418,R,619 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 619 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6193V,1%,150V
R_000419,R,63.4 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 63.4 Ω 1% 0805 150V,Panasonic,ERJ-6ENF63R4V,1%,150V
R_000420,R,634 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 634 Ω 1% 0805 150V,Panasonic,ERJ-6ENF6340V,1%,150V
R_000421,R,6.34 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.34 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6341V,1%,150V
