Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_ERJ-6ENJ3901V,R,3.9 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.9 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3901V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ3901V
R_ERJ-6ENJ3902V,R,39 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3902V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ3902V
R_ERJ-6ENJ3903V,R,390 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 390 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3903V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ3903V
R_ERJ-6ENJ43R0V,R,43 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ43R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ43R0V
R_ERJ-6ENJ4300V,R,430 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 430 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ4300V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ4300V
R_ERJ-6ENJ4301V,R,4.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.3 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4301V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ4301V
R_ERJ-6ENJ4302V,R,43 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4302V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ4302V
R_ERJ-6ENJ4303V,R,430 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 430 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4303V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ4303V
R_ERJ-6ENJ47R0V,R,47 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ47R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ47R0V
R_ERJ-6ENJ4700V,R,470 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ4700V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ4700V
R_ERJ-6ENJ4701V,R,4.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.7 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4701V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ4701V
R_ERJ-6ENJ4702V,R,47 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4702V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ4702V
R_ERJ-6ENJ4703V,R,470 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4703V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ4703V
R_ERJ-6ENJ51R0V,R,51 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ51R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ51R0V
R_ERJ-6ENJ5100V,R,510 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 510 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ5100V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ5100V
R_ERJ-6ENJ5101V,R,5.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.1 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5101V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ5101V
R_ERJ-6ENJ5102V,R,51 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5102V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ5102V
R_ERJ-6ENJ5103V,R,510 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 510 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5103V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ5103V
R_ERJ-6ENJ56R0V,R,56 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ56R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ56R0V
R_ERJ-6ENJ5600V,R,560 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 560 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ5600V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ5600V
R_ERJ-6ENJ5601V,R,5.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.6 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5601V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ5601V
R_ERJ-6ENJ5602V,R,56 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5602V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ5602V
R_ERJ-6ENJ5603V,R,560 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 560 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5603V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ5603V
R_ERJ-6ENJ62R0V,R,62 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 62 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ62R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ62R0V
R_ERJ-6ENJ6200V,R,620 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 620 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ6200V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ6200V
R_ERJ-6ENJ6201V,R,6.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.2 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6201V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ6201V
R_ERJ-6ENJ6202V,R,62 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 62 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6202V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ6202V
R_ERJ-6ENJ6203V,R,620 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 620 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6203V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ6203V
R_ERJ-6ENJ68R0V,R,68 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ68R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ68R0V
R_ERJ-6ENJ6800V,R,680 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 680 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ6800V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ6800V
R_ERJ-6ENJ6801V,R,6.8 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.8 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6801V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ6801V
R_ERJ-6ENJ6802V,R,68 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6802V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ6802V
R_ERJ-6ENJ6803V,R,680 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 680 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6803V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ6803V
R_ERJ-6ENJ75R0V,R,75 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ75R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ75R0V
R_ERJ-6ENJ7500V,R,750 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ7500V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ7500V
R_ERJ-6ENJ7501V,R,7.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.5 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ7501V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ7501V
R_ERJ-6ENJ7502V,R,75 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ7502V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ7502V
R_ERJ-6ENJ7503V,R,750 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ7503V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ7503V
R_ERJ-6ENJ82R0V,R,82 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ82R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ82R0V
R_ERJ-6ENJ8200V,R,820 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 820 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ8200V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ8200V
R_ERJ-6ENJ8201V,R,8.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.2 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ8201V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ8201V
R_ERJ-6ENJ8202V,R,82 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ8202V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ8202V
R_ERJ-6ENJ8203V,R,820 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 820 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ8203V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ8203V
R_ERJ-6ENJ91R0V,R,91 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 91 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ91R0V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ91R0V
R_ERJ-6ENJ9100V,R,910 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 910 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ9100V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ9100V
R_ERJ-6ENJ9101V,R,9.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.1 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ9101V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ9101V
R_ERJ-6ENJ9102V,R,91 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 91 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ9102V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ9102V
R_ERJ-6ENJ9103V,R,910 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 910 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ9103V,5%,150V,0805,2012,ERJ-6EN,https://www.trustedparts.com/en/search/ERJ-6ENJ9103V
R_ERJ-P08F10R0V,R,10 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 10 Ω 1% 1206 500V,Panasonic,ERJ-P08F10R0V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F10R0V
R_ERJ-P08F1000V,R,100 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 100 Ω 1% 1206 500V,Panasonic,ERJ-P08F1000V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1000V
R_ERJ-P08F1001V,R,1 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 1 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1001V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1001V
R_ERJ-P08F1002V,R,10 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 10 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1002V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1002V
R_ERJ-P08F1003V,R,100 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 100 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1003V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1003V
R_ERJ-P08F1004V,R,1 MΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 1 MΩ 1% 1206 500V,Panasonic,ERJ-P08F1004V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1004V
R_ERJ-P08F10R2V,R,10.2 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 10.2 Ω 1% 1206 500V,Panasonic,ERJ-P08F10R2V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F10R2V
R_ERJ-P08F1020V,R,102 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 102 Ω 1% 1206 500V,Panasonic,ERJ-P08F1020V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1020V
R_ERJ-P08F1021V,R,1.02 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 1.02 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1021V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1021V
R_ERJ-P08F1022V,R,10.2 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 10.2 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1022V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1022V
R_ERJ-P08F1023V,R,102 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 102 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1023V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1023V
R_ERJ-P08F10R5V,R,10.5 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 10.5 Ω 1% 1206 500V,Panasonic,ERJ-P08F10R5V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F10R5V
R_ERJ-P08F1050V,R,105 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 105 Ω 1% 1206 500V,Panasonic,ERJ-P08F1050V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1050V
R_ERJ-P08F1051V,R,1.05 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 1.05 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1051V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1051V
R_ERJ-P08F1052V,R,10.5 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 10.5 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1052V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1052V
R_ERJ-P08F1053V,R,105 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 105 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1053V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1053V
R_ERJ-P08F10R7V,R,10.7 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 10.7 Ω 1% 1206 500V,Panasonic,ERJ-P08F10R7V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F10R7V
R_ERJ-P08F1070V,R,107 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 107 Ω 1% 1206 500V,Panasonic,ERJ-P08F1070V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1070V
R_ERJ-P08F1071V,R,1.07 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 1.07 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1071V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1071V
R_ERJ-P08F1072V,R,10.7 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 10.7 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1072V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1072V
R_ERJ-P08F1073V,R,107 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 107 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1073V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1073V
R_ERJ-P08F11R0V,R,11 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 11 Ω 1% 1206 500V,Panasonic,ERJ-P08F11R0V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F11R0V
R_ERJ-P08F1100V,R,110 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 110 Ω 1% 1206 500V,Panasonic,ERJ-P08F1100V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1100V
R_ERJ-P08F1101V,R,1.1 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 1.1 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1101V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1101V
R_ERJ-P08F1102V,R,11 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 11 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1102V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1102V
R_ERJ-P08F1103V,R,110 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 110 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1103V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1103V
R_ERJ-P08F11R3V,R,11.3 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 11.3 Ω 1% 1206 500V,Panasonic,ERJ-P08F11R3V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F11R3V
R_ERJ-P08F1130V,R,113 Ω,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 113 Ω 1% 1206 500V,Panasonic,ERJ-P08F1130V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1130V
R_ERJ-P08F1131V,R,1.13 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 1.13 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1131V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1131V
R_ERJ-P08F1132V,R,11.3 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 11.3 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1132V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1132V
R_ERJ-P08F1133V,R,113 kΩ,footprints:R_1206_3216Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDO0000/AOA0000C331.pdf,RES SMD 113 kΩ 1% 1206 500V,Panasonic,ERJ-P08F1133V,1%,500V,1206,3216,ERJ-P08,https://www.trustedparts.com/en/search/ERJ-P08F1133V
